"","Stream","Watershed","Gap_location","Aquatic_Transect_width","Terrestrial_Transect_Live_Richness","Gap_Diameter","Gap_Area","Year_Gapformation","Terrestrial_Total_Snag_Density","Terrestrial_Ash_Snag_Density","Terrestrial_Elm_Snag_Density","Terrestrial_Total_CWD_Density_m","Terrestrial_Ash_CWD_Density_m","Terrestrial_Elm_CWD_Density_m","Terrestrial_1_CWD_Density_m","Terrestrial_2_CWD_Density_m","Terrestrial_3_CWD_Density_m","Terrestrial_Total_Live_Density","Terrestrial_Ash_Live_Density","Terrestrial_Elm_Live_Density","Terrestrial_Basswood_Live_Density","Terrestrial_Oak_Live_Density","Terrestrial_Cherry_Live_Density","Terrestrial_Hickory_Live_Density","Terrestrial_Acer_Live_Density","Terrestrial_Beech_Live_Density","Terrestrial_Buckthorn_Live_Density","Terrestrial_Walnut_Live_Density","Terrestrial_Hophornbeam_Live_Density","Terrestrial_Aspen_Live_Density","Aquatic_LWFreq","Aquatic_InSitFreq","Aquatic_LJFreq","Aquatic_LWDens","Aquatic_LWvolpL","Aquatic_LWvolpa","Aquatic_JvolpL","log10Gap_Area","log10Year_Gapformation","Year_Gapformation_t","log10Terrestrial_Total_Live_Density","log10Terrestrial_Ash_Live_Density","sqrtTerrestrial_Ash_Live_Density","Terrestrial_Ash_Live_Density_bi","log10Terrestrial_Elm_Live_Density","sqrtTerrestrial_Elm_Live_Density","Terrestrial_Elm_Live_Density_bi","log10Terrestrial_Basswood_Live_Density","sqrtTerrestrial_Basswood_Live_Density","Terrestrial_Basswood_Live_Density_bi","log10Terrestrial_Oak_Live_Density","log10Terrestrial_Cherry_Live_Density","sqrtTerrestrial_Cherry_Live_Density","Terrestrial_Cherry_Live_Density_bi","log10Terrestrial_Hickory_Live_Density","Terrestrial_Hickory_Live_Density_bi","log10Terrestrial_Acer_Live_Density","log10Terrestrial_Beech_Live_Density","sqrtTerrestrial_Beech_Live_Density","Terrestrial_Beech_Live_Density_bi","log10Terrestrial_Buckthorn_Live_Density","sqrtTerrestrial_Buckthorn_Live_Density","Terrestrial_Buckthorn_Live_Density_bi","log10Terrestrial_Hophornbeam_Live_Density","sqrtTerrestrial_Hophornbeam_Live_Density","Terrestrial_Hophornbeam_Live_Density_bi","log10Terrestrial_Aspen_Live_Density","sqrtTerrestrial_Aspen_Live_Density","Terrestrial_Aspen_Live_Density_bi","log10Terrestrial_Total_Snag_Density","log10Terrestrial_Elm_Snag_Density","sqrtTerrestrial_Elm_Snag_Density","Terrestrial_Elm_Snag_Density_bi","log10Terrestrial_Total_CWD_Density","log10Terrestrial_Ash_CWD_Density","log10Terrestrial_2_CWD_Density","log10Terrestrial_3_CWD_Density"
"Terrestrial_Elm_Live_Density_bi",0.122863229433271,0,0,-0.712910930985606,0.511928993604028,-0.87779984439307,-0.737824412820599,0.105449201730729,0.269716623590207,0.030681476799235,0.48858023587221,0.0799683104745025,0.102822777651232,-0.0299253140862661,0.363614164352311,0.101465272092135,-0.354893228482088,0.131655084167149,-0.857484166569885,NA,0.249600837011097,-0.325566729548163,-0.557144529673596,0.212873513713619,-0.00371316170588257,-0.215816829470457,0.507278950806924,0.628270290107787,-0.216970188966397,-0.718942710517985,0.20912790385304,0.00508551069694244,-0.00134674101241611,0.445224924931568,-0.315539334994122,-0.0295603277295379,-0.474495742922532,-0.686692594197729,0.105815982160675,0.105449201730729,0.358772243965425,-0.856545435026453,-0.848646508382923,-0.943882134004968,NA,NA,1,-0.0742921783690707,0.10373745980314,-0.510533001734689,-0.370829450447031,-0.434564638878431,-0.496498582446894,-0.0626921505061052,0.212873513713965,0.346261213442363,0.202576001322865,-0.0987849853972771,-0.151752590554475,-0.0626921505061052,0.473845253895741,0.491240624271677,0.44156461505445,-0.11659890046445,-0.165196282103574,0.107215052120928,-0.71855170367948,-0.718664862509157,-0.918411363078741,0.563048547564997,0.440812322712194,0.473899746382124,0.346261213442363,0.402957583417794,0.0159438924076707,0.167513131981436,0.058476667439191
"log10Terrestrial_Basswood_Live_Density",0.404407483170202,-0.574069442249553,-0.161892446881604,0.0455922491861475,-0.0662475252565557,0.220359591158481,0.261625556622044,-0.510960050313591,0.292368072184192,0.375119992933399,-0.182973634407552,0.250541993805213,0.443448315035268,-0.232455714779802,0.254542016574045,0.557687019571244,-0.0767663839307905,-0.0981592473041729,0.0582904469784615,-0.17073702436107,0.87741905521161,-0.110511022414905,0.459337327900556,-0.263122003111516,-0.512515941815273,-0.254387337260164,-0.189095345478095,-0.257394357056284,-0.220229480947921,0.249177137813246,-0.231433117000984,0.485708504819392,-0.173485443089545,0.0025315439837282,-0.160383952513663,-0.0509181486701755,-0.250402957092106,0.390917534946157,-0.511138519838149,-0.510960050313591,-0.107965134456369,0.0606668521263666,0.0636946863751483,0.108703348973833,-0.091346456090465,-0.129573352866739,-0.0742921783690707,1,0.964544663010768,NA,-0.00106335363012405,0.434934535453479,0.44866788571089,0.268459279122659,-0.263122003111517,-0.763497269058334,-0.698466067953593,-0.317670047322723,-0.288140071496159,-0.705217941156416,-0.178282482407182,-0.184519928111827,-0.144990730641346,-0.245183310712802,-0.233012313482611,-0.606522832030769,0.249536290446688,0.249473586076903,0.39818264995262,0.340548009163343,-0.192292683382996,-0.186757562306874,-0.455471741316994,0.177366923882596,0.275791188853432,0.435867340573485,0.17412709437928
"sqrtTerrestrial_Basswood_Live_Density",0.397462719313444,-0.630790150799255,-0.0565564217913837,-0.0899753890135238,-0.0962978529454359,0.122889664484366,0.171901993189393,-0.481490761996468,0.271590029420421,0.361179979732301,-0.152198599969137,0.335271801005045,0.487033413809603,-0.191706313155888,0.318158936951728,0.598710130547407,-0.0200403396132526,-0.0355062633915757,0.00654061706708231,-0.0685486474754232,0.972102031411877,-0.144933621020016,0.390508827462524,-0.216996812379868,-0.431956132345877,-0.212362303905336,-0.185070911588887,-0.212273220579381,-0.188073056931466,0.114018326923818,-0.142936876037548,0.558495697436472,-0.0978498431721646,0.108736290061473,-0.155065939544715,-0.00655899204608996,-0.250263243932576,0.303677631725726,-0.481604589014007,-0.481490761996468,-0.00580211145453013,0.00449705235471476,0.00138045386006635,-0.0163884684401431,0.0352815617328072,-0.014647819070978,0.10373745980314,0.964544663010768,1,0.916103968566257,-0.0633241862687575,0.362680880761718,0.37782694024172,0.196774638736547,-0.216996812379868,-0.715468940121297,-0.605538955565854,-0.269303404597843,-0.24228301561348,-0.833344701141258,-0.186382130205953,-0.186491474077524,-0.27536291754768,-0.213910805324525,-0.201118601227525,-0.72350768107429,0.113900494604418,0.113996791392002,0.193393626421753,0.32791225342034,-0.166379986122806,-0.157555457247384,-0.581584893240746,0.261986734526935,0.301568326268264,0.507825200913296,0.226223865042262
"Terrestrial_Basswood_Live_Density_bi",0.392522785197031,-0.550042823219401,-0.380992954560085,0.361126511895384,0.238962984004597,0.364310454629567,0.391621627143626,-0.557560346813953,0.561435262062251,0.628350689086693,-0.434754247955675,0.120136972783217,0.540247072408198,-0.713205421795609,0.280078882702639,0.570052144658317,-0.315854309461249,-0.327305814031283,0.0931910706866526,-0.493760252835913,0.870599714631879,-0.0858014724867251,0.59487750029805,-0.591376059693278,-0.81015376388606,-0.766455291171209,-0.217564255628933,-0.612389840090571,-0.386299549277857,0.588529723545419,-0.419393131297514,0.282128581221353,-0.371967051318186,-0.249256068541261,0.0676513092705343,0.0845951082806781,-0.257660856128897,0.506156533772596,-0.557784645328822,-0.557560346813954,-0.41526766031517,0.116531907426071,0.150279837803733,0.365355229651929,-0.417040957844783,-0.451869789285255,-0.510533001734689,NA,0.916103968566257,1,0.157879357529789,0.594449986297193,0.595924300795361,0.547090231938989,-0.591376059692945,-0.975701549759374,-0.769482115347213,-0.548610274400368,-0.649272278192417,-0.371890648455972,-0.147970437934316,-0.181848517785161,0.10427384656189,-0.303517956261342,-0.344666575174785,-0.190034313564701,0.586502859178602,0.587197089281774,0.97808224778707,0.477417866086799,-0.267333613739464,-0.363815050261338,0.0819680393603557,0.0145590131073277,0.359062132944593,0.358912322519071,0.00481778441219893
"log10Terrestrial_Oak_Live_Density",-0.598214214711167,0.68768530362115,-0.194594574784784,0.623260246956952,-0.0447083520076373,0.575191165441534,0.514361381553239,0.521929419427867,-0.269364981311547,-0.282412798776473,-0.235260078419433,-0.0205182659988001,-0.0671611400194633,-0.0473235824310448,-0.182737094151801,-0.051051948737571,0.125094383719964,0.60085872282494,-0.3509859558594,-0.449049364003886,-0.106981115192132,0.9052712429792,0.0309528285979926,-0.345391510821418,-0.0916195004319158,-0.0601274053450926,-0.294758753443798,-0.337873020155214,-0.172830192613034,0.404838351602162,0.124027043725503,-0.224407246062397,-0.107063540003738,-0.161466317906073,0.499881220458437,0.326014134394194,0.197115523594952,0.471025260430425,0.521517136859569,0.521929419427867,0.484640004901771,-0.351853731457677,-0.349975544145747,-0.615346688461364,-0.429379082544635,-0.443872327668194,-0.370829450447031,-0.00106335363012405,-0.0633241862687575,0.157879357529789,1,0.0620237063559765,0.0444535553443436,0.334281351685009,-0.345391510821418,-0.886130864232023,-0.143505961171444,-0.153776621366797,-0.106718644318889,-0.349443302851031,-0.297390941458675,-0.297266910349973,-0.380683931919375,-0.11080391664824,-0.14448295705721,0.131682708850172,0.393251371481476,0.398540434456372,0.585035860109021,-0.382131037594542,-0.222894855761098,-0.231759185661568,-0.259203908008565,-0.15301873857913,-0.0447779577496384,0.0564982659512103,-0.205409928374455
"log10Terrestrial_Cherry_Live_Density",-0.00180491604892816,0.0164526864236529,0.260042307023414,0.395930515248998,0.232425529861463,0.290298541803962,0.263939821731613,-0.0692617273059184,0.0221099997001701,-0.156396264889898,-0.0979723813427077,-0.0362374892348704,-0.168521938397714,-0.126318388733917,-0.202259785381186,0.284367865362791,-0.107649797912701,-0.108397598466608,-0.155370698792191,-0.204484834107299,0.254800819871474,-0.129919249731502,0.994313115751327,-0.142982707501823,-0.260776637945561,-0.135357323658644,-0.052025436596722,-0.139870256506069,-0.0949595200249028,0.350842461135197,-0.428709178784378,-0.232745005899848,-0.253371642371855,-0.421758263228437,-0.274599036333001,-0.336253579565777,-0.189443840021022,0.258176725774514,-0.0694790259398067,-0.0692617273059184,0.00135642862071708,-0.161405429263813,-0.169027942081445,-0.659007835963237,-0.214002341539136,-0.210438145669958,-0.434564638878431,0.434934535453479,0.362680880761718,0.594449986297193,0.0620237063559765,1,0.998225198391057,NA,-0.142982707501823,-0.552074140449962,-0.352489853645919,-0.164420596187433,-0.151362512344988,-0.362138120034644,-0.0167821995531856,-0.035341550172583,0.233452362222205,-0.0883700265535002,-0.0923123824815361,-0.100956671264711,0.381068955792466,0.367815793365654,0.420801983361869,0.228927312480656,-0.0957567989112813,-0.0975225691436724,-0.159635219829818,0.0993971069469735,-0.0889253413005375,0.322993313720638,0.0851233287403342
"sqrtTerrestrial_Cherry_Live_Density",0.0248531813254721,-0.0110951560626234,0.267916912490844,0.389769745258177,0.196744955869449,0.289530585783577,0.263545351642792,-0.0924831748284912,0.0185411596500014,-0.146789371475904,-0.0943537085218708,-0.0205026000265758,-0.16360292726891,-0.120072180209448,-0.193882692777668,0.295399366680546,-0.0963805752811895,-0.103923511374709,-0.147687907767261,-0.19604061645804,0.268942196174296,-0.135516710108408,0.998842386265603,-0.135912479521549,-0.259746288803754,-0.131086327351648,-0.0467597446922266,-0.132953933417526,-0.102426261871612,0.344802061587048,-0.43763308373876,-0.220045433235556,-0.237923321334643,-0.424725475613644,-0.303304920417222,-0.363863581808833,-0.178140211624361,0.259482920691179,-0.0927032968683691,-0.0924831748284912,0.00326090943925106,-0.153424232082088,-0.160669825869826,-0.626853795522032,-0.208280565991742,-0.203037563191408,-0.496498582446894,0.44866788571089,0.37782694024172,0.595924300795361,0.0444535553443436,0.998225198391057,1,NA,-0.135912479521549,-0.524194171730599,-0.362861668959694,-0.163192760586712,-0.148265772574403,-0.429862131378004,-0.012024750551273,-0.0302918615375478,0.233809192981569,-0.106078269503835,-0.104630968257786,-0.208827677396078,0.374239489803217,0.36133350905266,0.414775225455613,0.216066599311407,-0.0983724363313738,-0.0960345996016189,-0.24469190583529,0.107072135276494,-0.101572431441607,0.322462874497089,0.0975954141721088
"Terrestrial_Cherry_Live_Density_bi",-0.176053643005582,0.254338485817487,0.263392028059934,0.525931234806763,0.702042549550993,0.139164211926362,0.107439872900706,0.147329158199565,0.0762848581261925,-0.639390078516687,-0.307947019757918,-0.28277381404737,-0.4476427367311,-0.64093379004094,-0.763649570109803,0.238919207102918,-0.603574405561901,-0.221411612014248,-0.725981549024174,-0.633306269250527,0.115034185671414,-0.0608588132274063,0.689975732530086,-0.604056602501374,-0.381953057646782,-0.498097700560015,-0.294318197671001,-0.615037853525592,0.0339426317300313,0.236350122257556,-0.326858868245184,-0.755760063285077,-0.688365553492787,-0.443062730609498,0.175703877043175,0.107737113758185,-0.727892441531088,0.102848447340698,0.147143010965695,0.147329158199523,-0.0249321571774897,-0.734543305462671,-0.729460858654499,-0.927248562303397,-0.454149870251002,-0.538965166006555,-0.0626921505061052,0.268459279122659,0.196774638736547,0.547090231938989,0.334281351685009,NA,NA,1,-0.604056602503366,-0.898291082371288,-0.196851395572101,-0.272543078069425,-0.364936117211963,0.0682301956870702,-0.219343615744721,-0.254742865904022,0.0682301956870702,0.197912997430603,0.117599856737228,0.733054219491275,0.259318023482068,0.249261433701965,0.449684012329789,0.551675855230157,-0.0668823720033209,-0.193372276854686,0.449684012329789,0.0494618740422011,0.0405057816339451,0.427027481604748,-0.120848369141862
"log10Terrestrial_Hickory_Live_Density",0.169043206741384,-0.244329459116822,0,-0.446326287744751,-0.0833333333333333,-0.139836807124022,-0.106355609733215,-0.141019018704442,-0.195894041118992,-0.0888583909708275,-0.0887323793466839,0.140454297276016,-0.147637349248511,-0.110431526074847,0.208211742564682,-0.145804406756964,0.197324227934523,-0.0425748417330403,-0.135829973346786,0.237456569712646,-0.168451087398267,-0.219776628709798,-0.130681818181818,1,0.200139185665771,0.0282779376986954,-0.1481624260711,-0.12227899701113,-0.113592366849413,-0.12442292587426,-0.00953714653608144,-0.178483040747732,0.133708471330745,0.144036732509851,-0.182878544854066,-0.0852666800825534,-0.227056137153746,-0.0971742505880647,-0.140838528398792,-0.141019018704442,-0.0372889976318138,-0.141105725373954,-0.147769566889138,-0.525473598346964,0.240007877633464,0.242516459660089,0.212873513713965,-0.263122003111517,-0.216996812379868,-0.591376059692945,-0.345391510821418,-0.142982707501823,-0.135912479521549,-0.604056602503366,1,0.9999,0.309245095932914,0.150859975277783,0.0886090694876917,0.275215522152008,-0.164417891643215,-0.156795373712732,-0.604056602503366,-0.132759355543675,-0.123146502193863,-0.525473598346964,-0.12489928782243,-0.124736409938368,-0.453710215086268,-0.0212464845696878,-0.10219292722248,-0.0936397580160088,-0.453710215086268,0.256109154273392,-0.0902939005500922,-0.0726910458722733,0.254250108850147
"Terrestrial_Hickory_Live_Density_bi",0.317278639361531,-0.415258267019281,0,-0.796869737620593,-0.156215090214248,-0.378756916662001,-0.245086499484517,-0.259895267375382,-0.573110660218543,-0.228890453913414,-0.380756767909314,0.239951944437709,-0.473789699670878,-0.463653565693254,0.292406070270847,-0.428475690201475,0.263449184909036,-0.0797608570773834,-0.513234522910236,0.31328240815354,-0.648332335592231,-0.730254512868531,-0.497473119936179,0.9999,0.305621167523478,0.0513304347405989,-0.576796323652073,-0.457702069438245,-0.509056136593663,-0.454632949887876,-0.0141729342445842,-0.517087955328993,0.197040379945079,0.207118819290626,-0.42008487348401,-0.162251262824089,-0.718083121933121,-0.185266012165441,-0.259532782895741,-0.259895267375247,-0.063900117222138,-0.526556332034888,-0.532942404100235,-0.893412453770326,0.320739553843742,0.320741287821084,0.346261213442363,-0.763497269058334,-0.715468940121297,-0.975701549759374,-0.886130864232023,-0.552074140449962,-0.524194171730599,-0.898291082371288,0.9999,1,0.537361129989843,0.217876628801577,0.140273211853112,0.449684012329789,-0.587991176893939,-0.583498365614394,-0.898291082371288,-0.532312970287618,-0.52450975146131,-0.893412453770326,-0.453873451807811,-0.454136326109497,-0.86794090062156,-0.0420845030832196,-0.452939306451881,-0.418394749979438,-0.86794090062156,0.575331452580694,-0.172689224665238,-0.144389283929281,0.448793926589961
"log10Terrestrial_Acer_Live_Density",-0.217658760619387,0.207203834925365,0.161059075980741,-0.00334482349105285,0.0901597523915007,-0.180566171304611,-0.184517108630793,0.230743416961219,-0.160470462049779,-0.162008156463641,0.0995552896147122,-0.161029559048603,-0.223846824882484,-0.219605258912153,0.0148880730971369,-0.216275717664673,-0.0917707237548452,0.329404708924938,0.0531189218411011,0.154002835068515,-0.489214672574839,0.0174395029179133,-0.368678712571102,0.309245095932914,0.904089255935133,-0.119748012287516,-0.0590968439676831,0.00444484954109954,0.373063238580684,-0.376305449993233,0.403907369734168,-0.298881115111224,0.365750047765357,0.188262922122483,0.154303641270326,0.0733972904176559,0.451840502778249,-0.269141567893033,0.231016192597436,0.230743416961219,0.348318592688651,0.0543768448517279,0.0557781059229121,0.0852800545958398,0.130002246609334,0.141246153069772,0.202576001322865,-0.698466067953593,-0.605538955565854,-0.769482115347213,-0.143505961171444,-0.352489853645919,-0.362861668959694,-0.196851395572101,0.309245095932914,0.537361129989843,1,0.0562661631865566,-0.0368196422069038,0.369149938105603,-0.0628810243764846,-0.0608108162058327,-0.17794517849429,0.395992086588292,0.385620826914053,0.574529669334832,-0.377746161952113,-0.377253553093856,-0.91693076857875,-0.176655063648243,0.116031133733818,0.105533183058943,0.28104657468452,-0.116352499031947,-0.158745905694817,-0.129632767368694,-0.261955436769293
"log10Terrestrial_Beech_Live_Density",-0.167583063033636,0.329512227987095,0.0275301649420252,-0.0594296648860581,-0.0233583304949447,-0.255158217699839,-0.276977809237836,0.271395967986156,-0.274800607321439,-0.179300679455425,-0.107711304464018,-0.238182075569376,-0.22657355067086,0.759980983521362,-0.0400594976788015,-0.227817646256738,-0.154082941900109,-0.148329334904703,0.13785491988352,-0.00263239262125444,-0.213314835204101,-0.224366769846928,-0.161823547810715,0.150859975277783,0.0990327185391193,0.946345605353451,-0.190944959026983,-0.157587579343133,0.311788076085231,-0.160350576816803,0.411698730767713,0.0862711837401258,0.552440269555895,0.332033121691477,0.329424912659235,0.392690891521747,-0.0819405580984024,-0.313761035435317,0.271461832845044,0.271395967986156,-0.105175405360353,0.129528818615098,0.115824416864396,0.0893513502003025,-0.0132195157919586,-0.00611683907848761,-0.0987849853972771,-0.317670047322723,-0.269303404597843,-0.548610274400368,-0.153776621366797,-0.164420596187433,-0.163192760586712,-0.272543078069425,0.150859975277783,0.217876628801577,0.0562661631865566,1,0.98488781066369,NA,-0.21189425966912,-0.20207070714967,-0.781484138244037,0.29406067335033,0.304934544395026,0.246726269217268,-0.160964490310847,-0.160754580742522,-0.584866452241582,-0.283403701409373,-0.0918691401070894,-0.102610145265479,-0.0326772773498043,-0.109944192018787,-0.259817882065293,-0.20564396994706,-0.0576712972250407
"sqrtTerrestrial_Beech_Live_Density",-0.175976995793795,0.388514056915618,0.135911575401263,-0.0505704704457637,-0.0941305107166111,-0.219118464595899,-0.243666934417719,0.282820921777231,-0.26925215493913,-0.178470915399882,-0.0975402792735648,-0.230294500306136,-0.207108312447587,0.846127356148809,-0.0638976244372587,-0.199774979737039,-0.149074099222694,-0.165451249764826,0.0768966485563386,-0.0364543265065167,-0.19078777356741,-0.19405940469586,-0.145681803335394,0.0886090694876917,0.022340319040138,0.987977555969214,-0.169920785530742,-0.140236251369639,0.206868945494656,-0.142695026419464,0.394806525524804,0.100406057993157,0.5279479999391,0.309607480395095,0.325141479072124,0.383980365696045,-0.0440383053615829,-0.271199556635702,0.282832570775409,0.282820921777231,-0.135445220419688,0.0697107006803362,0.0582637798341762,0.023647655458176,-0.0474091865643306,-0.0406608845482527,-0.151752590554475,-0.288140071496159,-0.24228301561348,-0.649272278192417,-0.106718644318889,-0.151362512344988,-0.148265772574403,-0.364936117211963,0.0886090694876917,0.140273211853112,-0.0368196422069038,0.98488781066369,1,NA,-0.188563443810758,-0.179821522739296,-0.764535676038121,0.187174376478335,0.198591187463881,0.138270653242834,-0.143241344393437,-0.143054547114671,-0.57000240982352,-0.320650672648217,-0.0918791853886639,-0.0959051604317425,-0.121559877173871,-0.133226567335425,-0.263234739180104,-0.160275175613547,-0.0740914800939848
"Terrestrial_Beech_Live_Density_bi",-0.19906930437065,0.263392028059934,-0.254338485817122,-0.0686291026634094,0.348102680434206,-0.924578115559869,-0.908752553582563,0.324143784885501,-0.489504638724823,-0.369472652232425,-0.307947019757918,-0.489717784795103,-0.730157303466636,0.441243727128449,-0.0155491000293075,-0.840776318884901,-0.395767210696106,-0.217163260809632,0.259546030974198,0.0575195474236654,-0.832853699553764,-0.653374708677678,-0.493168959071714,0.275215522152211,0.306261322938733,0.780995681871721,-0.770029124241884,-0.615037853525592,0.579337360874129,-0.606653023512024,0.497106927024348,-0.0174854362365972,0.52892570296223,0.382792682082053,0.510354493971126,0.578678020310492,-0.373406795339282,-0.769301740997903,0.32456085383517,0.324143784885501,-0.102033467719348,0.24974829014734,0.233322652071132,0.228999023584209,0.0426107466553067,0.0532804765116419,-0.0626921505061052,-0.705217941156416,-0.833344701141258,-0.371890648455972,-0.349443302851031,-0.362138120034644,-0.429862131378004,0.0682301956870702,0.275215522152008,0.449684012329789,0.369149938105603,NA,NA,1,-0.781591726683022,-0.77638180307196,-0.94686563998213,0.588048268144205,0.588483668431065,0.733054219491275,-0.604522054128069,-0.605263536766864,-0.898291082371288,-0.16027808858389,-0.0668823720033209,-0.193372276854686,0.449684012329789,-0.105715195283997,-0.304358644568375,-0.522773656691823,-0.0827753765908098
"log10Terrestrial_Buckthorn_Live_Density",0.140970680571271,-0.0544127681816864,0.324282110821803,-0.164148441422785,0.398030073701671,-0.124871351012449,-0.158137477023331,-0.0586608224870214,0.533324628562178,0.274667801721606,0.314586273722436,0.0534427827866831,0.0876117792197083,-0.00658913789153457,0.174860286866854,0.0733384870107065,-0.181363279492965,-0.261448611741138,-0.126183505465832,0.576776861300234,-0.175813676311113,-0.257465464092339,-0.0111732449965958,-0.164417891643215,-0.220110863657186,-0.163658841154606,0.986808266974104,0.877353711408057,-0.149412939713145,-0.00368262443759076,-0.425470295028301,-0.307253138283037,-0.242255299027504,-0.354568707594414,-0.423100073027642,-0.4633978410612,0.0243329682641765,-0.266804545844726,-0.0585475098040732,-0.0586608224870214,-0.220349076590563,-0.103551249318742,-0.0685488433748615,0.0858093342298409,0.539253218727753,0.561602606498739,0.473845253895741,-0.178282482407182,-0.186382130205953,-0.147970437934316,-0.297390941458675,-0.0167821995531856,-0.012024750551273,-0.219343615744721,-0.164417891643215,-0.587991176893939,-0.0628810243764846,-0.21189425966912,-0.188563443810758,-0.781591726683022,1,0.996724480938522,NA,-0.174624106675223,-0.161979906031612,-0.683466664008443,0.00567262634837064,0.00152727993155505,0.0234261021436498,0.440736347854567,0.292660483359683,0.308052430006934,0.217087364810283,0.173824409893554,-0.0315482579561349,-0.0162357130336272,-0.0134386764128169
"sqrtTerrestrial_Buckthorn_Live_Density",0.136426268326953,-0.0514275636884798,0.351319638234593,-0.183245062821789,0.366351068787126,-0.139491557127309,-0.171213287738892,-0.0517486054785103,0.500540202689724,0.245941705518012,0.272826421413967,0.0443317357351514,0.0606660322451433,-0.0150207724744093,0.151890234639596,0.0490286239773149,-0.175588500321632,-0.248711395725854,-0.123640198954802,0.574809621067809,-0.171809047118705,-0.248474725464673,-0.0287992431280376,-0.156795373712732,-0.211864814837133,-0.156071513287089,0.996666516820271,0.891066032481901,-0.14248606088854,-0.0215721290487692,-0.425396335304457,-0.297352044756422,-0.245403697791883,-0.350757785739438,-0.413241041715878,-0.451148047913211,0.00046204723976731,-0.279102937739297,-0.0516241716365539,-0.0517486054785103,-0.206207949459412,-0.103920447532105,-0.0732984967294473,0.0587118128862954,0.543463961163715,0.563057448198607,0.491240624271677,-0.184519928111827,-0.186491474077524,-0.181848517785161,-0.297266910349973,-0.035341550172583,-0.0302918615375478,-0.254742865904022,-0.156795373712732,-0.583498365614394,-0.0608108162058327,-0.20207070714967,-0.179821522739296,-0.77638180307196,0.996724480938522,1,NA,-0.166528422130655,-0.15447041466322,-0.679290950047718,-0.0137774747860182,-0.0172384724389074,-0.0163315705488179,0.420020952761973,0.252183054040622,0.266600465777382,0.184445173798496,0.168608858844123,-0.0602247618582486,-0.0410981907533569,-0.0202485976164878
"Terrestrial_Buckthorn_Live_Density_bi",0.0846082620067703,-1.77635683940025e-12,0.263392028059934,0.0235253109684402,0.71231550119218,0.0861089239259443,0.0372968397146666,-0.0438826388160964,0.751044147218559,0.404033534275102,0.508244306567694,0.0815995593579262,0.227481447971849,0.0319515597269599,0.275936983142369,0.192689078832388,-0.540246354402052,-0.574390707978172,-0.283241811714828,0.501846432815234,-0.438947279239158,-0.665294022335004,0.227801603317717,-0.604056602501374,-0.530999720050051,-0.743152047619596,NA,0.657636435284288,-0.707020396816334,0.236350122257556,-0.567392629064614,-0.858351996024257,-0.327446268750287,-0.596285338345341,-0.857087694866297,-0.847681326546434,0.177944062468698,-0.101875260905591,-0.0438516809253924,-0.0438826388162966,-0.385828841640296,-0.194422713083499,-0.0896060557868058,0.228999023584209,0.451832355411118,0.477823754752035,0.44156461505445,-0.144990730641346,-0.27536291754768,0.10427384656189,-0.380683931919375,0.233452362222205,0.233809192981569,0.0682301956870702,-0.604056602503366,-0.898291082371288,-0.17794517849429,-0.781484138244037,-0.764535676038121,-0.94686563998213,NA,NA,1,-0.718029492837206,-0.716588112249754,-0.927248562303397,0.259318023482068,0.249261433701965,0.449684012329789,0.946824168110726,0.474622287471748,0.498217134988179,0.449684012329789,0.255496396806757,0.180337236128057,0.133341035223677,0.0478811734534684
"log10Terrestrial_Hophornbeam_Live_Density",-0.120883507101879,0.0897820145283804,-0.386312118021675,0.112691020434423,0.33166374541365,-0.223159046429121,-0.212409433195483,0.117565142478871,-0.0136428775616344,-0.0172008625642057,-0.0836164987371701,-0.144695662414618,-0.118952624582467,-0.117286545867209,-0.1780583570612,-0.136472947406451,-0.0245729151792548,-0.0330855407057013,0.58884951599576,-0.179867073251918,-0.172866810295125,-0.105383993804895,-0.117705061974467,-0.132759355543675,0.305035847639181,0.0872557757972283,-0.157359585607893,-0.129869446717796,0.981028823274894,-0.132146459631401,0.146650306768343,0.169279962564805,0.0795064465483779,0.025373044745115,0.059020932198992,0.0245986218815007,-0.173900765612102,-0.213428981628479,0.117740045547461,0.117565142478871,0.0585204396841561,0.579668760065527,0.560604125793797,0.458265644221959,-0.169557337411415,-0.177371511299739,-0.11659890046445,-0.245183310712802,-0.213910805324525,-0.303517956261342,-0.11080391664824,-0.0883700265535002,-0.106078269503835,0.197912997430603,-0.132759355543675,-0.532312970287618,0.395992086588292,0.29406067335033,0.187174376478335,0.588048268144205,-0.174624106675223,-0.166528422130655,-0.718029492837206,1,0.994617405753083,0.942726390253297,-0.132652391673358,-0.132479403169995,-0.532312970287618,0.190036293907133,-0.0448331645475311,-0.070555778953136,0.15413378593275,0.0430074104358245,0.131168450159564,-0.131850491683937,0.111298295290848
