"","Stream","Gap_location","Date","Watershed","Aquatic_Transect_width","Terrestrial_Transect_Live_Richness","Gap_Diameter","Gap_Area","Year_Gapformation","Terrestrial_Total_Snag_Density","Terrestrial_Ash_Snag_Density","Terrestrial_Elm_Snag_Density","Terrestrial_Total_CWD_Density_m","Terrestrial_Ash_CWD_Density_m","Terrestrial_Elm_CWD_Density_m","Terrestrial_1_CWD_Density_m","Terrestrial_2_CWD_Density_m","Terrestrial_3_CWD_Density_m","Terrestrial_Total_Live_Density","Terrestrial_Ash_Live_Density","Terrestrial_Elm_Live_Density","Terrestrial_Basswood_Live_Density","Terrestrial_Oak_Live_Density","Terrestrial_Cherry_Live_Density","Terrestrial_Hickory_Live_Density","Terrestrial_Acer_Live_Density","Terrestrial_Beech_Live_Density","Terrestrial_Buckthorn_Live_Density","Terrestrial_Walnut_Live_Density","Terrestrial_Hophornbeam_Live_Density","Terrestrial_Aspen_Live_Density","Aquatic_LWFreq","Aquatic_InSitFreq","Aquatic_LJFreq","Aquatic_LWDens","Aquatic_LWvolpL","Aquatic_LWvolpa","Aquatic_JvolpL","log10Gap_Area","log10Terrestrial_Total_Live_Density","Terrestrial_Ash_Live_Density_bi","Terrestrial_Elm_Live_Density_bi","Terrestrial_Basswood_Live_Density_bi","log10Terrestrial_Oak_Live_Density","Terrestrial_Cherry_Live_Density_bi","Terrestrial_Hickory_Live_Density_bi","log10Terrestrial_Acer_Live_Density","Terrestrial_Beech_Live_Density_bi","Terrestrial_Buckthorn_Live_Density_bi","Terrestrial_Hophornbeam_Live_Density_bi","Terrestrial_Aspen_Live_Density_bi","log10Terrestrial_Total_Snag_Density","Terrestrial_Elm_Snag_Density_bi","log10Terrestrial_Total_CWD_Density","log10Terrestrial_Ash_CWD_Density","log10Terrestrial_2_CWD_Density","log10Terrestrial_3_CWD_Density","log10Aquatic_InSitFreq_nz","log10Aquatic_LJFreq","log10Aquatic_LWDens","log10Aquatic_LWvolpL","log10Aquatic_LWvolpa","log10Aquatic_JvolpL","invAquatic_JvolpL","Timepoint","Days_since_start","ALL_Richness","ALL_prop_Ash","ALL_prop_Aspen","ALL_prop_Basswood","ALL_prop_Beech","ALL_prop_Hophornbeam","ALL_prop_Black_Cherry","ALL_prop_Black_Walnut","ALL_prop_Buckthorn","ALL_prop_Dogwood","ALL_prop_Elm","ALL_prop_Grass","ALL_prop_Maple","ALL_prop_Oak","ALL_prop_Unknown","ALL_prop_Woody_Debris","Weather","Water_temp","mS_cmc","mScm","X.DO","Doch","pH","pH_mV","ORP","NTU","Volt","Flow","log10mScm","sqrtWater_temp","log10ALL_prop_Oak","boxcoxALL_prop_Ash","boxcoxALL_prop_Maple","boxcoxALL_prop_Elm","boxcoxALL_prop_Basswood","boxcoxALL_prop_Hophornbeam","ALL_prop_Aspen_bi","ALL_prop_Beech_bi","ALL_prop_Cherry_bi","ALL_prop_Walnut_bi","ALL_prop_Buckthorn_bi","ALL_prop_Dogwood_bi","ALL_prop_Grass_bi"
"ALL_prop_Woody_Debris",0.165302010536044,0.0202974099967928,NA,-0.385928511589696,-0.271649493654735,-0.036704701775084,-0.0407688913514041,-0.000420623715822621,-0.1869239976975,0.155312509721413,0.256824788659783,-0.0626463818370548,0.312247835943571,0.367942314838796,-0.070563633225963,0.375849812904412,0.283427488416499,0.112304401273407,0.00507460584150125,-0.0929231440291584,0.0971585409700159,0.433363597473348,-0.128734346739743,-0.061069913749716,0.158961201550965,-0.086154349369302,-0.0478486270616661,-0.0905742521047249,-0.0882776493291176,-0.0728223911140705,-0.0692118226980555,0.0600985432485196,0.279538183875547,0.0728826373871614,0.204104405514449,-0.0293052289441737,0.095196392218632,-0.133796165537693,0.0634628018237841,0.0411247317689487,-0.479404271136628,0.289829283642916,0.144094163522952,-0.126999009568722,-0.223226627828215,0.189423233272062,-0.09612913929327,-0.0561333402395134,-0.401968534197198,-0.302320395489987,-0.239339104953549,0.150234403948352,-0.221047783733784,0.247685628618039,0.265826911805254,0.281872219739161,0.195812451456986,0.177749248225216,0.0897215194432814,0.201366043363507,0.00113899563958477,0.0954386452537725,-0.14085137779543,0.140725192142033,-0.191897878150547,-0.0462762602048363,-0.253465320100767,-0.0585751295246973,-0.0639604985823735,-0.0982254401591323,-0.096726349651523,-0.0906372497039627,-0.111525719495739,-0.049739765909875,-0.0491548622127563,-0.0393397058809021,-0.0590348748347508,-0.074432307168184,-0.137541079548084,0.129244838521511,0.0200985228964171,1,0.0193658909471425,0.0602633257954085,0.156170508997533,0.177897582157649,0.157103524155793,0.0832626125173618,0.0252709822193939,-0.0333426430050169,-0.156986426516059,-0.058453649552361,0.0719777540731955,0.114131115564436,0.172779907443614,0.0451861020619441,0.139395028679183,0.0629288959002853,0.167335285795003,0.0560653401511051,0.10464296851794,0.0969928600480913,-0.449184932716895,-0.419651291375829,-0.612469927697278,-0.323110332005738,-0.0968016049748087,-0.323110332005738,-0.419268079052274
"Weather",-0.127439409225774,0,0.117233384298585,0.0734087292979928,0.138551172208091,-0.0216899490482806,0.0279127297409919,0.0416215526967432,0.0687739580795163,0.0405196049757421,0.123809163217414,-0.127271346251301,0.0377605151677835,0.139085846127512,-0.0165852215007759,-0.00220233550634022,0.0444445446941197,0.0532547351713489,-0.00942077255768747,0.120533921581762,-0.245918228945038,-0.0314034411001429,0.0537049642994558,-0.0636638648930079,-0.103137906487003,0.0898727535462537,0.0467945706387448,-0.145390522172045,-0.188788900350674,0.169949197134443,0.0136933248301913,0.105590806282054,0.0857074263974529,0.0756630971671653,0.0185119572186894,0.14603636649688,0.120524919121599,0.117572290501967,0.0783175073257039,-0.0326711962399682,0.246517284951391,-0.293176454446252,0.0546555919659637,0.0819045782542988,0.0775131537186931,-0.170548494582298,0.0828836655670201,0.111905234329148,-0.180489366632877,0.303744331748477,0.0196060331020514,-0.035031011513081,-0.0359945749460644,-0.0386855184532887,0.179678742660513,0.0446044708993466,-0.00271942339969479,0.112186324226101,0.0798865646811143,0.0221167554686923,0.15509691726883,0.12039497481997,0.118208370166067,-0.114870800879434,-0.0543408167943672,-0.609100032797206,0.297680521433292,0.517100188710952,0.431119920304524,0.0904495661224224,0.042473243316431,0.474009728902004,0.0891128095945472,-0.105023325022705,0.0505642059886931,-0.0557772784779384,-0.0582115013261539,-0.240417667824082,0.0306873424929308,-0.149066723111585,-0.308905433187107,0.0193658909471425,1,0.585797850508145,0.0365235500644327,0.389518085072453,0.276896573873141,-0.441995740164717,-0.198337079163831,0.0909415502444598,0.0552225398544237,0.236809779519444,-0.220274024931089,0.582121853473556,0.3319403893463,0.623731540031832,-0.147738884502043,-0.5438719725245,-0.0772493656059628,0.0797164093935078,-0.099722147255555,-0.441256995299176,0.163024461635293,-0.00644488178520355,0.247432242253366,-0.270257507597196,-0.247832775013877,0.105306669342283,-0.269757864425613
"Water_temp",0.123617034667187,-0.0139632121987324,NA,-0.0748907244728965,-0.03794753004386,0.0243750633845048,-0.106776089347435,-0.112952576359769,-0.0848930558609285,0.132432055627568,0.132546702266886,-0.00182831572108519,0.1240448334749,0.123572185739139,0.0433896148397668,0.125267473754504,0.125083659804531,0.0443992628978786,-0.0885539217447097,-0.000139162574973025,0.000684152682354587,-0.000387260841006073,-0.0415096734363479,-0.0361899573139396,-0.00373325941452673,-0.0643200790823529,0.0380333729942531,0.0271476058814963,-0.00183726212509206,-0.0194476217845363,-0.0882092253541323,0.012585429444864,0.0248191748195786,-0.0404409625238585,0.0224260129953429,-0.00922564618183065,0.00642901414866851,-0.0330659231388602,-0.0970305820716812,-0.0936513370153845,0.10745061486852,0.029285902702736,0.00404619092311362,-0.0153859863015577,-0.0291968971607959,-0.00608002454324558,-0.0276801778382132,-0.00715073600998355,0.0470562987760508,-0.00458705998552371,-0.146345701383674,0.0380246912675161,-0.0314606314720059,0.0895674804418805,0.0903899906717716,0.0903445794570656,0.0482996529760107,0.0640941359386672,-0.0429391336869768,0.0227243182381132,0.00871037609690657,0.00656541489306839,-0.0296578373224121,0.0289309512591123,-0.7050258619056,-0.921413478247773,0.265331107979646,0.0398271756538323,-0.0979129607096719,0.347048379926444,0.126441689547999,0.312972616099969,0.254374348335463,-0.125312447416048,0.068654929308277,0.223274515553478,0.132744138124493,-0.113341619569644,0.176923507151643,-0.3850390169725,-0.328484251010782,0.0602633257954085,0.585797850508145,1,0.108640556184721,0.575925764060174,0.191025951820622,-0.499245121519825,-0.372172100880355,0.19241092495603,-0.0303795687892765,-0.0191475994322355,-0.155885854451985,0.756849340546982,0.599963464322346,0.988337242763996,-0.388934441819446,-0.0634757770548211,-0.186618888742457,-0.104121443076748,-0.354834735132743,-0.32598780750949,-0.158218426523411,-0.0156772566712121,0.333701734813894,-0.353236098179074,-0.0708507469605758,0.865584528808561,-0.0667203908566335
"mS_cmc",0.617866129490713,0.0580904548351255,NA,-0.883185887238928,-0.646772034103615,-0.235829292578663,-0.22621999213803,-0.119246351786783,-0.677620555565232,0.327738605635575,0.526150144739387,-0.0391718618753191,0.283534182886415,0.401128328921778,-0.220913673534806,0.229391896081525,0.200104177097609,0.177106826330644,-0.435998901302006,0.3118734559322,0.0224351084928963,0.387631865827878,-0.489273230434371,-0.169457487551276,0.345501654557841,-0.167069778162162,-0.24183584426238,-0.0809205565818356,-0.0553895196480694,-0.119788526489851,-0.276918263206908,-0.0906191229442773,0.535434398779351,-0.220141362518311,0.253784471364541,-0.228528853062251,-0.0318642621592128,-0.260964626557683,0.0525919469452675,-0.514046716634734,0.373893240615693,0.0538064727920883,0.294919710216743,-0.574840846480877,-0.396093567735537,0.463873515492437,-0.145318581039806,-0.276871537992943,-0.285550741659763,-0.296496786672036,-0.646709163773483,0.384371706279598,-0.0285322530589665,0.297362980770174,0.42622554530919,0.179534320358577,0.369369142653644,0.386643504436262,-0.2395402875841,0.246163161973655,-0.230829308740801,-0.0318253730247589,-0.296658221336444,0.326996770659365,0.0856355776710947,-0.244917156881004,-0.238617923713142,0.366902008559271,0.0045736354523714,-0.14609037274336,-0.343752397136169,0.504824453395254,-0.0472070302026017,-0.00654171718892244,-0.0896605789022938,-0.0202079845751852,-0.13525834366675,-0.109076216633203,-0.059627496497245,-0.177367304525118,0.134306559067812,0.156170508997533,0.0365235500644327,0.108640556184721,1,0.859896494395628,-0.147990968122421,0.227827020978509,-0.00818689301768998,-0.00202868670961445,0.0752695895018658,-0.0727689676899641,-0.0211299441775342,0.856766536399742,0.834076863061646,0.109015226472983,-0.155067065377382,-0.356764113579601,0.110414300225144,0.131004610186419,0.148795224481003,-0.491493431524843,-0.0451135806646224,-0.635914855416746,-0.0735099108030807,-0.0174415193053751,-0.360430090678296,-0.250232614755759,-0.255156321132571
"mScm",0.557876330979933,0.0291309807445677,NA,-0.782395102597966,-0.544770325934772,-0.186507087899802,-0.233457298871751,-0.148374530537892,-0.595966770399472,0.326310361268183,0.494247136275919,-0.0349149223622247,0.292121626156252,0.383372154656569,-0.163810775832596,0.239010790294147,0.215479578706066,0.17667804278559,-0.399820009724169,0.272902197241772,0.0102683305347227,0.309199346358999,-0.41846629526354,-0.155577767378106,0.283591859224463,-0.164057320393531,-0.180003191303124,-0.0591586126914875,-0.0520022812486448,-0.0922828294167254,-0.267382345952691,-0.0686150826251134,0.455770076592042,-0.200800462637398,0.216504071612186,-0.198757147392459,-0.0319421493377335,-0.231232815441884,0.000835497560011282,-0.467944987559547,0.373737534051982,0.041567484195916,0.239111413519606,-0.479347243798323,-0.338520231704296,0.391642358874041,-0.129221058805324,-0.218180665804318,-0.199442819195692,-0.229973535391483,-0.578436032185673,0.33112963386568,-0.0516026229517538,0.289754372215184,0.395640395989915,0.181337300655099,0.335906178162741,0.355913223704847,-0.217379750528276,0.210455558470251,-0.190644066274886,-0.0318330182272107,-0.258624123237288,0.282667560670018,-0.304679738356246,-0.644354400670405,-0.0889590598152729,0.312287663266817,-0.0385157114093801,0.0309461852936193,-0.23129859662358,0.62776264227673,0.0669712827894265,-0.0703177172433348,-0.0380016050444632,0.0842210171702803,-0.0684251740839322,-0.152299067418827,0.030947033980046,-0.321259134143077,-0.0482122979266036,0.177897582157649,0.389518085072453,0.575925764060174,0.859896494395628,1,0.011642655962333,-0.0626606659037884,-0.200985415467842,0.103864368823658,0.0559681493275028,-0.0789840552778704,-0.0779648079640624,0.926614534122717,0.956374271629764,0.572528843960953,-0.307191659602891,-0.313825764440835,0.00716280312736245,0.0779365789615175,-0.0335444229809295,-0.619363406429923,-0.100397181941513,-0.514920866844074,0.077183758771323,-0.207755944516854,-0.272005695271121,0.101518744311682,-0.267131504769426
"X.DO",-0.0704983981536706,-0.40438016381463,NA,0.0408713877151144,0.150995936693504,0.111227163521454,0.0732666352393987,0.0729419296349889,0.0273181146730041,0.0301642304443595,0.108485760754415,-0.107363694510048,0.0324408031742801,0.04692395514964,-0.134607310200771,-0.0117420949061967,-0.0214999208419247,0.0700550402366481,0.0840620724329939,0.389304617735426,-0.0994031911102112,0.0543111659368029,0.0463785758363542,0.0491050271243215,-0.134479332331569,0.0399720541243279,0.016783254426208,-0.0611049311304938,-0.0902370226547674,0.501921023480753,0.086187978159543,0.0425045153484594,0.20884060230971,0.0642399844636251,0.00225780658771064,-0.0725791170309214,-0.091951507188956,-0.122890995704411,0.068609797436528,0.104756150516828,0.454192092692293,-0.144485141381243,0.0780885189514522,0.0289382369889871,-0.0565294129963845,-0.236669965775593,0.00275787620660132,0.266644135235689,-0.0805581424570327,0.333219031363557,0.138124874838209,0.103928513311275,-0.262890555452151,0.123742821844136,0.119261114948346,-0.103346934629436,0.176318650227262,0.171255555007886,0.105520720378777,0.00287901017872102,-0.039585991633901,-0.0918433232726946,-0.108337386027111,0.0815996768063796,-0.253824018786708,-0.234867329841998,-0.0570032653401367,-0.212109898614753,0.057103474280125,0.0119715402373269,-0.0701023279038121,0.0177668742332163,0.329412517471022,0.0184816969692083,0.072026609357262,0.0239017809096037,-0.101208044547568,0.0928267715088906,0.0490718852239124,-0.0338567924333809,-0.0262638478635283,0.157103524155793,0.276896573873141,0.191025951820622,-0.147990968122421,0.011642655962333,1,-0.0368893407586498,-0.388898305500822,0.364472843157242,-0.501400470605876,0.0405390842950235,0.0976937129878182,0.142063775805868,-0.0420261659112441,0.181545060958495,-0.0513254238199905,0.210950500314973,-0.0313071028568895,0.113561500749235,0.00111913936688486,0.00907992958964864,-0.1507047500543,-0.175913389384464,0.312548444077983,0.0488949107142028,-0.0566944885026672,0.0964397440062362,0.0726023126120178
"Doch",0.218840029310898,0.174775809908972,NA,-0.296093708627595,-0.258929750965493,-0.203061929718612,-0.0407355291321657,0.00131779729574118,-0.23766002490663,0.163035682281789,0.203214450230245,0.0387762790838287,0.239448411884752,0.232566847303453,0.00378564410622164,-0.0402150920549941,0.149349127495322,0.248018834117964,-0.180233699284798,0.0848858788509369,-0.0619049186098368,0.242907435500396,-0.0819242609027261,-0.0358177805596884,-0.0661977479760728,-0.254361651333752,-0.119875268819921,0.0591124100591031,0.086004075780556,-0.078605594690161,-0.113692479128156,-0.16298142251019,0.315581355603462,-0.285555689512058,-0.0350009026091795,-0.172197201391962,-0.117341498156173,-0.121567229505174,0.096397218527025,-0.211027572890499,0.0930973102768724,-0.01523687200378,0.0870911095986756,-0.100055876223012,-0.168919192035926,-0.0789158687461844,-0.23988513070235,-0.449811077205818,0.00569157191474896,-0.198293965572199,-0.206988735534317,0.14138122695733,-0.104995842834139,0.187987882015555,0.269748199169936,0.19208816926814,0.259761402811689,0.335988001885502,-0.266152839131413,-0.0364618643450356,-0.189026468485514,-0.117279346184702,-0.134972328480029,0.145219957589675,0.168831310270878,0.504983156863553,-0.242056958062022,-0.055729076946993,-0.0952978190409244,-0.202436556212767,-0.052883349434073,-0.0094763356378245,-0.249560733245033,0.0632732227053077,-0.123244861780775,-0.119013233212071,-0.132121960140643,0.119995354740315,-0.303874050916795,0.205176669052874,0.381941415258783,0.0832626125173618,-0.441995740164717,-0.499245121519825,0.227827020978509,-0.0626606659037884,-0.0368893407586498,1,0.0609964131940555,0.0474043645085441,-0.314914367979503,-0.0651343491717966,0.15631339795637,-0.132234029516108,-0.154422308008101,-0.523878805536073,0.228584643780797,0.0694728633381679,0.308749494410504,0.113531877231107,0.20939112991874,0.024856600847235,-0.142205302914197,0.027936894211555,-0.38183021143952,0.169162984514982,-0.215564125224531,-0.400406313611101,0.142791873776479
"pH",-0.064678372030493,0.297867087834537,NA,0.0210296481436559,-0.150774991853875,0.0183056615979539,-0.270028368151517,-0.270534365428671,0.0854655524072064,-0.132055501113292,-0.200315370458777,0.207251571954987,-0.199955811880409,-0.276882740860936,-0.0140896189621417,-0.0324758723742577,-0.266805939747718,-0.146633760711721,-0.000299211634736919,-0.130010617353926,0.317861833096163,-0.301462504922658,-0.246218962340791,-0.215221067184463,0.219515490551524,0.452847724366352,-0.0284276736036236,0.206947901215935,0.27349267960211,0.0388028345691423,-0.1698262028464,0.00338456079498413,-0.335468326784703,0.290689676128715,-0.028170205884343,-0.116544968512391,-0.134772524146376,0.248992117749267,-0.346587159714228,0.0955393160904461,-0.270029050419079,0.23231568694617,-0.581750368643849,-0.384640859745002,-0.266618996369177,0.31327785198766,0.520879031283613,0.215945800509487,0.17673643296922,0.0268777679709892,-0.321981969417528,-0.0969036454531874,0.337285217931385,-0.212700489856703,-0.299199962556555,-0.271013237311544,-0.206934357611071,-0.332391381719063,0.240663205604474,-0.0247444122158764,-0.167920526113141,-0.13530105660848,0.254149818634592,-0.246006379817734,0.391052908371072,0.260091309957521,-0.0122237021499657,-0.203991822698928,-0.265919368713945,-0.111353058052843,-0.0526812431356146,-0.195525118076391,-0.108634612400018,0.366712676773056,-0.155840155631971,-0.0169519916751219,0.130502993045759,-0.260898011324049,0.193889850012859,0.310167425043003,-0.157166514816061,0.0252709822193939,-0.198337079163831,-0.372172100880355,-0.00818689301768998,-0.200985415467842,-0.388898305500822,0.0609964131940555,1,-0.981288416074271,0.361409292192526,-0.251176585705785,0.0317325260344306,0.193273808067834,-0.131999235226517,-0.359756637137157,0.295263670924485,0.21123764774915,-0.191035142235546,-0.175934815511999,0.105447625520341,0.198067041566472,-0.177474054325181,0.194588943645434,-0.227815842513168,0.694905833726117,-0.105482763487172,-0.202805910744444,-0.4894682471626
"pH_mV",0.0433989624716169,-0.298615720417485,NA,-0.0132216151952271,0.16646524608007,-0.044924999509109,0.313215092122398,0.317107763728111,-0.0768047000239222,0.107767089058273,0.18660717211591,-0.225387759989602,0.190874155401239,0.27399796424085,0.00212617656043668,0.00226918702685547,0.257167585669474,0.156416646392828,0.0182976929690573,0.138919158545397,-0.352714981841579,0.322081772079189,0.271872053638464,0.233061025062681,-0.233803222813131,-0.46094138781662,0.0152612006289205,-0.233983697783533,-0.298979661340953,-0.0453846614888884,0.193257261759643,-0.00295786993329603,0.359155637511627,-0.301908195181309,0.0268269802409451,0.127437581719072,0.142914296241176,-0.244613590739865,0.398721422906128,-0.0861046669976893,0.253315278366833,-0.272184465838858,0.617875515360028,0.411832547013253,0.279197033390452,-0.34847053693095,-0.544359283871161,-0.25167876528273,-0.208886975873731,-0.0417181347971752,0.363196203351611,0.0844662654427701,-0.370679173900018,0.202141898119192,0.306342609804108,0.272391259349887,0.209023331270509,0.352040461795115,-0.249056271520625,0.0232449762442095,0.178529714536148,0.143459623420536,-0.252875869356733,0.24675513066427,-0.27889528111174,-0.0912880888640759,-0.0484450028526466,0.216387604441376,0.306061363533398,0.0430065386893505,0.0243973161887651,0.143556989816592,0.0601208388399287,-0.37264082757532,0.145524095385499,-0.028857902223916,-0.162771422132638,0.294770792514511,-0.241984708382309,-0.259055828585189,0.236530601003652,-0.0333426430050169,0.0909415502444598,0.19241092495603,-0.00202868670961445,0.103864368823658,0.364472843157242,0.0474043645085441,-0.981288416074271,1,-0.382532525196515,0.274533630874995,-0.00532870698380978,-0.35815448951604,0.0261048682823907,0.180317082420439,-0.242459905591589,-0.218961803635356,0.240699148989745,0.204477266807782,-0.0351955165748039,-0.143613016141209,0.214971778155379,-0.219421688522745,0.165890633917825,-0.730636870632072,0.105087232855275,0.0480507819237461,0.491137857475934
"ORP",-0.070298829802145,0.259676855574324,NA,0.109007230221539,-0.230275574254331,0.0926072965023751,-0.236137069174945,-0.249048541728413,0.152862225021171,-0.141182756451734,-0.303929439525835,0.216595415639293,-0.127254691453629,-0.233924618706116,0.0617387504774847,-0.0349006061968209,-0.245374899283492,-0.0662517128313588,-0.0174352480709009,-0.382864991901,0.347134945472504,-0.23352414834019,-0.0770330824999101,-0.173285554869934,0.196647861111262,0.125740906006612,-0.0384261743524486,0.190040520897254,0.275955220197073,-0.357141940915482,-0.152381233871742,-0.00510623789849736,-0.37468218086252,-0.0110402870488635,0.0359058438925896,0.130557179094578,0.157370482362355,0.0466364153317691,-0.318923315782886,0.0342177242477577,-0.525028193466457,0.412453023094714,-0.307728939657196,-0.119764553109694,0.0638755362055065,0.373345292301064,0.239793476153244,0.0543413314236212,0.152397231853145,-0.0868885111765312,-0.257044815792513,-0.0985716594348464,0.795038103060465,-0.132430974915163,-0.234435070631231,-0.182722737393177,-0.193736806196828,-0.414567253270537,-0.0770403763133382,0.0365510019339175,0.056876588876341,0.156837105993519,0.0291367506296187,-0.0028570460111485,0.318278686668608,-0.0264266812178465,0.118927127880614,0.159065444588631,-0.0115960606962072,-0.0907841458108462,0.131576578439411,0.15374031868857,-0.116072863951645,0.154214828061881,0.0547077246878976,0.141437737465905,0.178108514427065,-0.0333125762585715,0.0983297849915249,-0.112625781846172,0.00231833224097139,-0.156986426516059,0.0552225398544237,-0.0303795687892765,0.0752695895018658,0.0559681493275028,-0.501400470605876,-0.314914367979503,0.361409292192526,-0.382532525196515,1,0.00388944452464506,-0.188060752479745,-0.0650153570945429,0.0973865405359884,0.0105203461641123,-0.105492834048984,-0.154770842633226,-0.0913729704806168,-0.188171262516632,0.0953140754448741,-0.161571997378599,-0.0141972490148625,0.479114734664847,-0.0948208456977683,0.520735921353965,0.135827530385794,0.386735035336432,-0.0650711651889726
"NTU",-0.28737162472287,0.163220108700803,NA,0.285102999033513,0.287308221732324,-0.123247821281287,0.375181595036655,0.367453171050523,0.180457631225591,-0.189257617906861,-0.173812548767564,-0.158117450438191,-0.108959230368031,-0.0993920166164702,0.0519561990347207,-0.210581208101706,-0.097858241981157,0.010238266966353,0.144907514278033,-0.0902595719531784,-0.272266438657468,-0.053149793306405,0.254027167110176,0.173034582316258,-0.121787607288952,-0.0169768115393311,0.0503001920089699,-0.0961386297840902,-0.14849745859756,-0.15349930421827,0.12715420752106,0.0214221178429745,-0.0388676966737781,-0.0721217784765799,-0.109121419313533,0.269583004648791,0.173398470818484,0.178191730222687,0.363095468048532,0.0377292591328246,-0.281580371084978,-0.818036996712996,0.141888953092588,0.334891195983862,0.161370240151205,-0.339860109736163,-0.113174922406005,-0.131893710258457,-0.0531756253518916,-0.284234198510391,0.197945775294868,-0.238201180321044,-0.146301162117915,-0.130333772508163,-0.0685987164178675,0.013051859384622,-0.143367551218239,0.00589029874377163,-0.0524247235586984,-0.108396754195044,0.20802818366234,0.173188855832162,0.144100677261872,-0.115744171248206,0.099404560046237,-0.043546995113757,-0.176454572224519,-0.148034210437929,0.211183186051158,-0.10721865360804,0.101059930890476,-0.0573497405384802,-0.160569263957808,-0.144557723852613,0.180613767550348,0.0182840143116,0.159661667691442,0.0574387370645056,-0.132434012077441,-0.263160757771599,0.384270108082169,-0.058453649552361,0.236809779519444,-0.0191475994322355,-0.0727689676899641,-0.0789840552778704,0.0405390842950235,-0.0651343491717966,-0.251176585705785,0.274533630874995,0.00388944452464506,1,-0.459523877403114,-0.286056972241568,-0.0613353171875963,-0.0194450655371559,-0.268512208252798,0.1556457249904,0.17157516101537,-0.137475977543699,0.109013861936736,0.0657003763789051,0.156508026672739,-0.143911139420758,-0.0344427899912676,-0.618913140901732,0.227616807892483,0.248895196288109,0.13619870537028
"Volt",0.0801632585467665,-0.54699821976733,NA,-0.104153819117435,0.069981342252222,0.176462607088852,-0.0520247529442283,-0.0500133949994268,-0.101943906728165,0.100824962518798,0.101169974962486,0.0824361190663951,0.0405190640437153,0.138259142297703,-0.265987346396287,0.09903327742159,0.0929574497827421,-0.000157284663553692,-0.00609478328415437,0.120092846871423,-0.00122220030203005,0.142375217137594,-0.0294111880802628,0.110087755364155,-0.111813967802448,-0.0304280622984709,-0.262191714180072,-0.176754246444134,-0.154020231995463,0.101442237073521,0.11612665544146,0.0210054727082719,0.0594560079859035,-0.0256984895379924,0.0817989489011893,-0.0622026041186305,-0.0172130635300828,-0.118929909475002,-0.0416852267302383,0.0561723696751182,0.457012512743782,0.0441739304939977,0.549803934629063,-0.00869730601148139,0.537425417511329,-0.144924913391702,-0.0352121470781872,-0.0157822786908964,-0.0378680415757638,0.482518282009084,0.431921135030398,0.153531319989209,0.431921135030398,-0.00440278434402778,0.178331351665597,-0.0279780178980293,0.0651782453564774,-0.0266800316384994,-0.00415204450739035,0.0812089645780265,0.0318761957272142,-0.0169127560559704,-0.0975512581048231,0.0777334545415588,-0.054978412520166,0.186989581154473,-0.108207844851395,0.0757018516105731,0.0826618432073563,-0.000230762217119197,-0.269114487768075,-0.181757178339932,0.0200306925951617,0.0642831250841091,0.0654074556616933,-0.546553673248777,-0.479184904919959,0.0961954931726219,0.153150848257089,0.238092225722507,-0.198098530112912,0.0719777540731955,-0.220274024931089,-0.155885854451985,-0.0211299441775342,-0.0779648079640624,0.0976937129878182,0.15631339795637,0.0317325260344306,-0.00532870698380978,-0.188060752479745,-0.459523877403114,1,-0.0441739304939982,-0.0965142700088438,-0.169931814424053,0.241915094765332,-0.0813286112743806,-0.166762139288083,0.431101019907191,0.0179191242571131,0.190430183663074,0.431921135030398,-0.0157822786908964,-0.222133643607127,0.323303643514178,0.353847531014772,NA,0.406824322610225
"Flow",0.391020512175385,-7.105427357601e-12,0.117619002898812,-0.558694583909918,-0.436641702859387,-0.0239900072500203,-0.412143818319477,-0.359507385316034,-0.412796857077207,0.338390655274136,0.732152886948933,-0.0190546528262156,0.229715604672125,0.500817476451255,-0.117217883871673,0.264459271063647,0.124967974542795,0.13286073610462,-0.371146178889573,0.908185117464156,0.00814345268815331,0.179612942742964,-0.428061180375884,-0.25682932486153,0.163574407674661,0.0929197840398559,-0.0521303771401845,-0.0540190694057622,-0.0378263265547712,0.55048141030577,-0.351346626004334,0.0500315047693433,0.475291061368975,-0.0125132028635899,0.228690945126338,-0.0634258528507079,0.0778527333411483,-0.152499727327646,-0.275506302724521,-0.382546231123369,0.967489127561128,0.0302783245561875,-0.00666257830446275,-0.487523920961414,-0.206270010591848,0.251334661090704,0.179966485749787,0.269027521498068,-0.206270010591848,0.372358458198451,-0.553786591208563,0.25089769524378,0.251334661090704,0.176835868404136,0.38528343461063,0.0312022498038662,0.230470611597163,0.291739211474527,-0.0527808304156903,0.227765587410604,-0.0679406641313156,0.0774365534280505,-0.16738169180669,0.182507091629191,-0.432874813861501,-0.786072639983332,0.298176961918653,0.768800194536896,-0.270023950838843,0.223118197346283,-0.0321116035220494,0.638564164501636,0.337087161314514,0.534908942494424,-0.138601063248153,0.614870454221842,0.173862035833615,-0.338995934537307,0.338763381590486,-0.135054442334843,-0.482984171924362,0.114131115564436,0.582121853473556,0.756849340546982,0.856766536399742,0.926614534122717,0.142063775805868,-0.132234029516108,0.193273808067834,-0.35815448951604,-0.0650153570945429,-0.286056972241568,-0.0441739304939982,1,0.866026991371016,0.693282329734438,-0.129182570972844,-0.77517818258303,-0.320917814016594,-0.172698006562991,-0.20384373846579,-0.542232021059047,-0.324618156256862,0.0559763299774821,0.269027521498068,0.877088294847753,-0.469660516515316,0.877088294847753,-0.442712434097032
